IDDispenserRubbish,IDDistrict,DistrictName,same_as_wikidata_district,IDNeighborhood,NeighborhoodName,Active,InstallDate,Address,Model
517890,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,84,EL PILAR,OPERATIVO,25/02/2011,AVENIDA DE BETANZOS 53,50_LTS_EX
517899,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,84,EL PILAR,OPERATIVO,25/02/2011,PLAZA DE JUAN PABLO FORNER,50_LTS_EX
518028,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,BUENAVISTA,OPERATIVO,26/02/2011,CALLE DEL AGUACATE 42,50_LTS_EX
518175,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,86,VALVERDE,OPERATIVO,28/02/2011,CALLE DE ISABEL COLBRAND 18J,50_LTS_EX
518277,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,86,VALVERDE,OPERATIVO,28/02/2011,CALLE DE PALAS DE REY 29,50_LTS_EX
518287,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,83,PENA GRANDE,OPERATIVO,28/02/2011,CALLE DE SAN LAUREANO 34,50_LTS_EX
518324,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,82,FUENTELARREINA,OPERATIVO,28/02/2011,CALLE DE SIGUERO 42,50_LTS_EX
518483,1,Centro,https://wikidata.org/entity/Q1763376,11,PALACIO,OPERATIVO,04/03/2011,CALLE DE BAILEN 31,50_LTS_EX
518527,6,Tetuán,https://wikidata.org/entity/Q1773540,63,CASTILLEJOS,OPERATIVO,09/03/2011,CALLE DE LA INFANTA MERCEDES 58,50_LTS_EX
527282,12,Usera,https://wikidata.org/entity/Q953368,123,SAN FERMIN,OPERATIVO,09/07/2015,AVENIDA DE LOS FUEROS 49,50_LTS_EX
466432,16,Hortaleza,https://wikidata.org/entity/Q1928529,164,PINAR DEL REY,OPERATIVO,26/05/2010,CALLE DE SANTA ADELA 13,50_LTS_EX
488214,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,91,CASA DE CAMPO,OPERATIVO,14/06/2010,PASEO DEL COMANDANTE FORTEA 9,50_LTS_EX
494937,21,Barajas,https://wikidata.org/entity/Q807230,214,TIMON,OPERATIVO,29/06/2010,CALLE DEL AUTOGIRO 20,50_LTS_EX
496925,21,Barajas,https://wikidata.org/entity/Q807230,215,CORRALEJOS,OPERATIVO,02/07/2010,CALLE DE LA RIBERA DEL SENA 14,50_LTS_EX
497962,3,Retiro,https://wikidata.org/entity/Q2002296,34,IBIZA,OPERATIVO,05/07/2010,CALLE DE NARVAEZ 71,50_LTS_EX
500276,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,BUENAVISTA,OPERATIVO,08/07/2010,CALLE DE JOSE CABRERA 19,50_LTS_EX
511651,14,Moratalaz,https://wikidata.org/entity/Q2076109,143,MARROQUINA,OPERATIVO,22/10/2010,CALLE DE FLORENCIO CANO CRISTOBAL 3,50_LTS_EX
511705,3,Retiro,https://wikidata.org/entity/Q2002296,33,ESTRELLA,OPERATIVO,25/10/2010,CALLE DEL DOCTOR ESQUERDO 107,50_LTS_EX
514351,3,Retiro,https://wikidata.org/entity/Q2002296,32,ADELFAS,OPERATIVO,28/12/2010,CALLE DE LUIS MITJANS 38,50_LTS_EX
514401,2,Arganzuela,https://wikidata.org/entity/Q2000929,26,PALOS DE MOGUER,OPERATIVO,07/01/2011,CALLE DEL GENERAL LACY 54,50_LTS_EX
515421,3,Retiro,https://wikidata.org/entity/Q2002296,31,PACIFICO,OPERATIVO,08/02/2011,AVENIDA DE MENENDEZ PELAYO 113,50_LTS_EX
514521,1,Centro,https://wikidata.org/entity/Q1763376,11,PALACIO,OPERATIVO,18/01/2011,PLAZA DE LOS CARROS 5,50_LTS_EX
514623,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,182,SANTA EUGENIA,OPERATIVO,20/01/2011,CALLE DE CESAR PASTOR LLOPIS 2C,50_LTS_EX
514624,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,182,SANTA EUGENIA,OPERATIVO,20/01/2011,CALLE DE LA SIERRA GORDA 58,50_LTS_EX
514650,17,Villaverde,https://wikidata.org/entity/Q919536,175,LOS ANGELES,OPERATIVO,21/01/2011,CALLE DE LA CANCION DEL OLVIDO 25,50_LTS_EX
514865,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,133,PALOMERAS BAJAS,OPERATIVO,25/01/2011,CALLE DE TRISTANA 14C,50_LTS_EX
514931,21,Barajas,https://wikidata.org/entity/Q807230,211,ALAMEDA DE OSUNA,OPERATIVO,26/01/2011,PLAZA DEL NAVIO 4,50_LTS_EX
515067,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,157,COLINA,OPERATIVO,28/01/2011,CALLE DE ARTURO SORIA 203,50_LTS_EX
515140,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,151,VENTAS,OPERATIVO,01/02/2011,CALLE DE MARCELINO ALVAREZ 24,50_LTS_EX
515318,14,Moratalaz,https://wikidata.org/entity/Q2076109,143,MARROQUINA,OPERATIVO,03/02/2011,AVENIDA DEL DOCTOR GARCIA TAPIA 123,50_LTS_EX
515432,4,Salamanca,https://wikidata.org/entity/Q1773521,42,GOYA,OPERATIVO,08/02/2011,CALLE DE LOMBIA 4,50_LTS_EX
515591,10,Latina,https://wikidata.org/entity/Q794954,103,LUCERO,OPERATIVO,11/02/2011,CALLE DE SAN ROBERTO 5,50_LTS_EX
515619,4,Salamanca,https://wikidata.org/entity/Q1773521,41,RECOLETOS,OPERATIVO,11/02/2011,PASEO DE LA CASTELLANA 20,50_LTS_EX
515822,16,Hortaleza,https://wikidata.org/entity/Q1928529,164,PINAR DEL REY,OPERATIVO,16/02/2011,CALLE DE CHAPARRAL 40,50_LTS_EX
515902,16,Hortaleza,https://wikidata.org/entity/Q1928529,164,PINAR DEL REY,OPERATIVO,17/02/2011,CALLE DEL MAR CASPIO 3,50_LTS_EX
515905,16,Hortaleza,https://wikidata.org/entity/Q1928529,164,PINAR DEL REY,OPERATIVO,17/02/2011,CALLE DE JUAN FRANCISCO PASCUAL 6,50_LTS_EX
516264,1,Centro,https://wikidata.org/entity/Q1763376,11,PALACIO,OPERATIVO,21/02/2011,CALLE DE SEGOVIA 28,50_LTS_EX
516337,5,Chamartín,https://wikidata.org/entity/Q1766348,53,CIUDAD JARDIN,OPERATIVO,21/02/2011,CALLE DE MANTUANO 60,50_LTS_EX
516339,2,Arganzuela,https://wikidata.org/entity/Q2000929,25,DELICIAS,OPERATIVO,21/02/2011,PASEO DE LAS DELICIAS 87,50_LTS_EX
516413,6,Tetuán,https://wikidata.org/entity/Q1773540,63,CASTILLEJOS,OPERATIVO,21/02/2011,CALLE DE BRAVO MURILLO 316,50_LTS_EX
516497,12,Usera,https://wikidata.org/entity/Q953368,123,SAN FERMIN,OPERATIVO,22/02/2011,CALLE DE LA MEZQUITA 33,50_LTS_EX
516547,1,Centro,https://wikidata.org/entity/Q1763376,14,JUSTICIA,OPERATIVO,22/02/2011,CALLE DE SAGASTA 10,50_LTS_EX
516711,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,131,ENTREVIAS,OPERATIVO,22/02/2011,RONDA SUR 2,50_LTS_EX
516765,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,VALDEFUENTES,OPERATIVO,22/02/2011,AVENIDA DE NICETO ALCALA ZAMORA 12,50_LTS_EX
517155,11,Carabanchel,https://wikidata.org/entity/Q1001991,113,SAN ISIDRO,OPERATIVO,23/02/2011,CALLE DE IRIS 1,50_LTS_EX
517678,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,97,ARAVACA,OPERATIVO,25/02/2011,CALLE DEL BARDEGUERAL 30,50_LTS_EX
517910,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,84,EL PILAR,OPERATIVO,25/02/2011,PLAZA DE MONDARIZ 6,50_LTS_EX
517964,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,BUENAVISTA,OPERATIVO,26/02/2011,CALLE DE ATAPUERCA 18,50_LTS_EX
517994,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,BUENAVISTA,OPERATIVO,26/02/2011,CALLE DEL REAL 15,50_LTS_EX
518229,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,87,MIRASIERRA,OPERATIVO,28/02/2011,CALLE DEL COLLADO DEL MOSTAJO 1,50_LTS_EX
518300,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,83,PENA GRANDE,OPERATIVO,28/02/2011,CALLE DEL PICO BALAITUS 16,50_LTS_EX
518307,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,88,EL GOLOSO,OPERATIVO,28/02/2011,AVENIDA DEL SANTUARIO DE VALVERDE 99L,50_LTS_EX
518450,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,BUENAVISTA,OPERATIVO,03/03/2011,CAMINO DE LAS CRUCES 28,50_LTS_EX
518459,10,Latina,https://wikidata.org/entity/Q794954,106,CUATRO VIENTOS,OPERATIVO,03/03/2011,AVENIDA DE LA PESETA 15E,50_LTS_EX
518913,10,Latina,https://wikidata.org/entity/Q794954,107,LAS AGUILAS,OPERATIVO,24/03/2011,CALLE DE NAVALMORAL DE LA MATA 1,50_LTS_EX
519165,3,Retiro,https://wikidata.org/entity/Q2002296,32,ADELFAS,OPERATIVO,05/04/2011,AVENIDA DE LA CIUDAD DE BARCELONA 115,50_LTS_EX
522403,4,Salamanca,https://wikidata.org/entity/Q1773521,41,RECOLETOS,OPERATIVO,11/11/2011,CALLE DE GURTUBAY 1,50_LTS_EX
522480,10,Latina,https://wikidata.org/entity/Q794954,107,LAS AGUILAS,OPERATIVO,21/10/2011,CALLE DE ALDEANUEVA DE LA VERA 1,50_LTS_EX
523360,17,Villaverde,https://wikidata.org/entity/Q919536,173,BUTARQUE,OPERATIVO,15/03/2012,CALLE DE LA ESTEFANITA 9,50_LTS_EX
523369,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,84,EL PILAR,OPERATIVO,16/03/2012,PLAZA DE TUY 7,50_LTS_EX
524423,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,83,PENA GRANDE,OPERATIVO,20/06/2012,CALLE DE UBEDA 33,50_LTS_EX
524577,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,93,CIUDAD UNIVERSITARIA,OPERATIVO,24/09/2012,AVENIDA DE MIRAFLORES 56B,50_LTS_EX
466761,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,133,PALOMERAS BAJAS,OPERATIVO,26/05/2010,CALLE DE CANDILEJAS 3,50_LTS_EX
471734,10,Latina,https://wikidata.org/entity/Q794954,104,ALUCHE,OPERATIVO,04/06/2010,CALLE DE MAQUEDA 11,50_LTS_EX
483051,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,131,ENTREVIAS,OPERATIVO,17/05/2010,CALLE DE LA REGUERA DE TOMATEROS 56,50_LTS_EX
483782,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,134,PALOMERAS SURESTE,OPERATIVO,19/05/2010,CALLE DE ALORA 2,50_LTS_EX
490530,2,Arganzuela,https://wikidata.org/entity/Q2000929,22,ACACIAS,OPERATIVO,18/06/2010,PLAZA DE ORTEGA Y MUNILLA,50_LTS_EX
485538,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,152,PUEBLO NUEVO,OPERATIVO,09/06/2010,CALLE DEL IDIOMA ESPERANTO 12,50_LTS_EX
493906,2,Arganzuela,https://wikidata.org/entity/Q2000929,23,CHOPERA,OPERATIVO,25/06/2010,PASEO DE LA CHOPERA 10,50_LTS_EX
496092,21,Barajas,https://wikidata.org/entity/Q807230,211,ALAMEDA DE OSUNA,OPERATIVO,01/07/2010,CALLE DEL GALEON 16,50_LTS_EX
502436,4,Salamanca,https://wikidata.org/entity/Q1773521,41,RECOLETOS,OPERATIVO,13/07/2010,CALLE DE AYALA 68,50_LTS_EX
504634,1,Centro,https://wikidata.org/entity/Q1763376,11,PALACIO,OPERATIVO,16/07/2010,CUESTA DE LOS CIEGOS 2,50_LTS_EX
505079,7,Chamberí,https://wikidata.org/entity/Q1763370,71,GAZTAMBIDE,OPERATIVO,16/07/2010,CALLE DE ISAAC PERAL 16,50_LTS_EX
512404,2,Arganzuela,https://wikidata.org/entity/Q2000929,21,IMPERIAL,OPERATIVO,05/11/2010,PASEO DE LA VIRGEN DEL PUERTO 65,50_LTS_EX
513437,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,93,CIUDAD UNIVERSITARIA,OPERATIVO,23/11/2010,AVENIDA DE LA PUERTA DE HIERRO 5,50_LTS_EX
513827,20,San Blas,https://wikidata.org/entity/Q2001937,204,ARCOS,OPERATIVO,01/12/2010,CALLE DE VERSALLES 15,50_LTS_EX
514580,12,Usera,https://wikidata.org/entity/Q953368,123,SAN FERMIN,OPERATIVO,20/01/2011,CALLE DEL OLIGISTO 38,50_LTS_EX
514579,12,Usera,https://wikidata.org/entity/Q953368,123,SAN FERMIN,OPERATIVO,20/01/2011,CALLE DEL OLIGISTO 23,50_LTS_EX
514587,12,Usera,https://wikidata.org/entity/Q953368,122,ORCASUR,OPERATIVO,20/01/2011,CALLE DEL PETROLEO 33,50_LTS_EX
514685,2,Arganzuela,https://wikidata.org/entity/Q2000929,21,IMPERIAL,OPERATIVO,21/01/2011,PASEO DE LA VIRGEN DEL PUERTO 45,50_LTS_EX
514752,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,134,PALOMERAS SURESTE,OPERATIVO,24/01/2011,CALLE DE SAN CLAUDIO 164,50_LTS_EX
514849,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,133,PALOMERAS BAJAS,OPERATIVO,25/01/2011,CALLE DE SAN ANSELMO 9,50_LTS_EX
514913,17,Villaverde,https://wikidata.org/entity/Q919536,174,LOS ROSALES,OPERATIVO,26/01/2011,CALLE DE LA UNANIMIDAD 46,50_LTS_EX
514967,19,Vicálvaro,https://wikidata.org/entity/Q589403,192,VALDEBERNARDO,OPERATIVO,27/01/2011,CALLE DE LOS POETAS 1,50_LTS_EX
514999,21,Barajas,https://wikidata.org/entity/Q807230,215,CORRALEJOS,OPERATIVO,27/01/2011,CALLE DE LA BAHIA DE CARTAGENA 8,50_LTS_EX
515036,14,Moratalaz,https://wikidata.org/entity/Q2076109,144,MEDIA LEGUA,OPERATIVO,27/01/2011,CALLE DEL CORREGIDOR DIEGO DE VALDERRABANO 17B,50_LTS_EX
515213,14,Moratalaz,https://wikidata.org/entity/Q2076109,144,MEDIA LEGUA,OPERATIVO,02/02/2011,CALLE DE LITUANIA 3,50_LTS_EX
515267,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,153,QUINTANA,OPERATIVO,03/02/2011,CALLE DE JOSE DEL HIERRO 17,50_LTS_EX
515493,4,Salamanca,https://wikidata.org/entity/Q1773521,44,GUINDALERA,OPERATIVO,09/02/2011,CALLE DE ALCALA 209,50_LTS_EX
515530,10,Latina,https://wikidata.org/entity/Q794954,102,PUERTA DEL ANGEL,OPERATIVO,10/02/2011,CALLE DE PABLO CASALS 2,50_LTS_EX
515537,10,Latina,https://wikidata.org/entity/Q794954,101,LOS CARMENES,OPERATIVO,10/02/2011,CALLE DE LA ALHAMBRA 30,50_LTS_EX
516093,5,Chamartín,https://wikidata.org/entity/Q1766348,51,EL VISO,OPERATIVO,18/02/2011,CALLE DE SAN JULIO 11,50_LTS_EX
516445,16,Hortaleza,https://wikidata.org/entity/Q1928529,165,APOSTOL SANTIAGO,OPERATIVO,21/02/2011,CALLE DE VELEZ RUBIO 185,50_LTS_EX
516669,3,Retiro,https://wikidata.org/entity/Q2002296,35,LOS JERONIMOS,OPERATIVO,22/02/2011,CALLE DE ALFONSO XII 46,50_LTS_EX
516699,6,Tetuán,https://wikidata.org/entity/Q1773540,65,VALDEACEDERAS,OPERATIVO,22/02/2011,CALLE DEL CAPITAN BLANCO ARGIBAY 19,50_LTS_EX
516828,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,VALDEFUENTES,OPERATIVO,22/02/2011,CALLE DE LA PRINCESA DE EBOLI 21,50_LTS_EX
516985,14,Moratalaz,https://wikidata.org/entity/Q2076109,145,FONTARRON,OPERATIVO,23/02/2011,CALLE DEL ARROYO FONTARRON 8,50_LTS_EX
517170,7,Chamberí,https://wikidata.org/entity/Q1763370,73,TRAFALGAR,OPERATIVO,23/02/2011,CALLE DE MANUEL SILVELA 18,50_LTS_EX
517179,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,159,COSTILLARES,OPERATIVO,23/02/2011,CAMINO DE LA CUERDA 3,50_LTS_EX
517402,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,VALDEFUENTES,OPERATIVO,24/02/2011,CARRETERA DEL MEDIODIA 12,50_LTS_EX
517405,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,134,PALOMERAS SURESTE,OPERATIVO,24/02/2011,CALLE DE ALMOGIA 14,50_LTS_EX
517486,7,Chamberí,https://wikidata.org/entity/Q1763370,75,RIOS ROSAS,OPERATIVO,24/02/2011,CALLE DE ALONSO CANO 33,50_LTS_EX
517556,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,81,EL PARDO,OPERATIVO,24/02/2011,AVENIDA DE LA GUARDIA 19,50_LTS_EX
517707,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,153,QUINTANA,OPERATIVO,25/02/2011,CALLE DE ALCALA 299,50_LTS_EX
517773,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,95,VALDEMARIN,OPERATIVO,25/02/2011,AVENIDA DE VALDEMARIN 69,50_LTS_EX
517812,7,Chamberí,https://wikidata.org/entity/Q1763370,76,VALLEHERMOSO,OPERATIVO,25/02/2011,CALLE DEL GENERAL AMPUDIA 10,50_LTS_EX
517896,7,Chamberí,https://wikidata.org/entity/Q1763370,72,ARAPILES,OPERATIVO,25/02/2011,CALLE DE VALLEHERMOSO 56,50_LTS_EX
518029,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,86,VALVERDE,OPERATIVO,26/02/2011,CALLE DE LA VIRGEN DE ARANZAZU 33,50_LTS_EX
518054,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,BUENAVISTA,OPERATIVO,26/02/2011,CALLE DE VENTURA DIAZ BERNARDO 1,50_LTS_EX
518173,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,86,VALVERDE,OPERATIVO,28/02/2011,CALLE DE ISABEL COLBRAND 20E,50_LTS_EX
518174,17,Villaverde,https://wikidata.org/entity/Q919536,174,LOS ROSALES,OPERATIVO,28/02/2011,CALLE DEL AFECTO 4,50_LTS_EX
518276,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,83,PENA GRANDE,OPERATIVO,28/02/2011,CALLE DEL DOCTOR MAZUCHELLI 12,50_LTS_EX
518528,6,Tetuán,https://wikidata.org/entity/Q1773540,63,CASTILLEJOS,OPERATIVO,09/03/2011,CALLE DE BRAVO MURILLO 282,50_LTS_EX
519365,4,Salamanca,https://wikidata.org/entity/Q1773521,42,GOYA,OPERATIVO,07/04/2011,CALLE DE O'DONNELL 15,50_LTS_EX
523338,17,Villaverde,https://wikidata.org/entity/Q919536,171,VILLAVERDE ALTO C.H.,OPERATIVO,15/03/2012,CALLE DE SAN EUSTAQUIO 26,50_LTS_EX
523958,21,Barajas,https://wikidata.org/entity/Q807230,213,CASCO H.BARAJAS,OPERATIVO,21/02/2012,CALLE DE JUPITER 16,50_LTS_EX
464263,20,San Blas,https://wikidata.org/entity/Q2001937,206,REJAS,OPERATIVO,21/05/2010,CALLE SIETE,50_LTS_EX
465583,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,VALDEFUENTES,OPERATIVO,25/05/2010,CALLE PROVISIONAL CARCAVAS OESTE UNO 8,50_LTS_EX
466107,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,133,PALOMERAS BAJAS,OPERATIVO,26/05/2010,CALLE DEL PAYASO FOFO 3,50_LTS_EX
469866,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,154,CONCEPCION,OPERATIVO,01/06/2010,AVENIDA DONOSTIARRA 26,50_LTS_EX
470196,10,Latina,https://wikidata.org/entity/Q794954,101,LOS CARMENES,OPERATIVO,01/06/2010,CALLE DE PABLO SARASATE 2,50_LTS_EX
485565,5,Chamartín,https://wikidata.org/entity/Q1766348,51,EL VISO,OPERATIVO,09/06/2010,CALLE DEL PINAR 22,50_LTS_EX
487994,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,91,CASA DE CAMPO,OPERATIVO,14/06/2010,AVENIDA DE VALLADOLID 27,50_LTS_EX
488675,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,91,CASA DE CAMPO,OPERATIVO,15/06/2010,PASEO DEL PINTOR ROSALES 50,50_LTS_EX
495529,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,97,ARAVACA,OPERATIVO,30/06/2010,GLORIETA DE LA SIERRA PARAMERA,50_LTS_EX
498767,4,Salamanca,https://wikidata.org/entity/Q1773521,44,GUINDALERA,OPERATIVO,06/07/2010,CALLE DE BRESCIA 22,50_LTS_EX
499301,3,Retiro,https://wikidata.org/entity/Q2002296,35,LOS JERONIMOS,OPERATIVO,07/07/2010,CALLE DE ANTONIO MAURA 7,50_LTS_EX
501358,7,Chamberí,https://wikidata.org/entity/Q1763370,75,RIOS ROSAS,OPERATIVO,09/07/2010,CALLE DE AGUSTIN DE BETANCOURT 19,50_LTS_EX
505449,1,Centro,https://wikidata.org/entity/Q1763376,12,EMBAJADORES,OPERATIVO,19/07/2010,CALLE DE ARGUMOSA 39,50_LTS_EX
515971,12,Usera,https://wikidata.org/entity/Q953368,127,PRADOLONGO,OPERATIVO,18/02/2011,CALLE DE ISABELITA USERA 35,50_LTS_EX
512415,1,Centro,https://wikidata.org/entity/Q1763376,12,EMBAJADORES,OPERATIVO,05/11/2010,CALLE DEL MESON DE PAREDES 61,50_LTS_EX
512764,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,183,ENSANCHE DE VALLECAS,OPERATIVO,12/11/2010,CALLE DE LA PUEBLANUEVA 11,50_LTS_EX
512888,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,183,ENSANCHE DE VALLECAS,OPERATIVO,15/11/2010,CALLE DEL ALTO DEL RETIRO 4,50_LTS_EX
514441,5,Chamartín,https://wikidata.org/entity/Q1766348,53,CIUDAD JARDIN,OPERATIVO,11/01/2011,CALLE DE PRADILLO 21,50_LTS_EX
514619,1,Centro,https://wikidata.org/entity/Q1763376,14,JUSTICIA,OPERATIVO,20/01/2011,CALLE DE MEJIA LEQUERICA 16,50_LTS_EX
514663,13,Puente de Vallecas,https://wikidata.org/entity/Q2003054,131,ENTREVIAS,OPERATIVO,21/01/2011,CALLE DE BOHONAL 48,50_LTS_EX
515054,19,Vicálvaro,https://wikidata.org/entity/Q589403,192,VALDEBERNARDO,OPERATIVO,28/01/2011,CALLE DE LOS PERUCHOS 12,50_LTS_EX
515053,19,Vicálvaro,https://wikidata.org/entity/Q589403,192,VALDEBERNARDO,OPERATIVO,28/01/2011,CALLE DE LOS JUGLARES 16C,50_LTS_EX
515183,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,152,PUEBLO NUEVO,OPERATIVO,02/02/2011,CALLE DE GUTIERRE DE CETINA 59,50_LTS_EX
515358,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,94,VALDEZARZA,OPERATIVO,07/02/2011,CALLE DE ANTONIO MACHADO 29,50_LTS_EX
515406,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,97,ARAVACA,OPERATIVO,08/02/2011,CALLE DEL RISCO DE LOS CLAVELES 5B,50_LTS_EX
515777,10,Latina,https://wikidata.org/entity/Q794954,107,LAS AGUILAS,OPERATIVO,16/02/2011,CALLE DE LA FUENTE DEL TIRO 25,50_LTS_EX
515892,16,Hortaleza,https://wikidata.org/entity/Q1928529,164,PINAR DEL REY,OPERATIVO,17/02/2011,CALLE DEL MAR DE CORAL 7,50_LTS_EX
516379,5,Chamartín,https://wikidata.org/entity/Q1766348,51,EL VISO,OPERATIVO,21/02/2011,PLAZA DE MARIA GUERRERO 3,50_LTS_EX
516380,16,Hortaleza,https://wikidata.org/entity/Q1928529,164,PINAR DEL REY,OPERATIVO,21/02/2011,PLAZA DE GOLMAYO 9,50_LTS_EX
516509,17,Villaverde,https://wikidata.org/entity/Q919536,171,VILLAVERDE ALTO C.H.,OPERATIVO,22/02/2011,CALLE PRINCIPAL 12,50_LTS_EX
516573,18,Villa de Vallecas,https://wikidata.org/entity/Q1947988,182,SANTA EUGENIA,OPERATIVO,22/02/2011,CALLE DE POZA DE LA SAL 24,50_LTS_EX
516910,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,93,CIUDAD UNIVERSITARIA,OPERATIVO,23/02/2011,CALLE DE LA ISLA MINDORO 6,50_LTS_EX
516917,20,San Blas,https://wikidata.org/entity/Q2001937,204,ARCOS,OPERATIVO,23/02/2011,CALLE DE LOS CERAMISTAS 17,50_LTS_EX
516964,21,Barajas,https://wikidata.org/entity/Q807230,213,CASCO H.BARAJAS,OPERATIVO,23/02/2011,PLAZA DE MERCURIO 8,50_LTS_EX
517166,15,Ciudad Lineal,https://wikidata.org/entity/Q1763694,159,COSTILLARES,OPERATIVO,23/02/2011,CALLE DE ARTURO SORIA 286,50_LTS_EX
517263,16,Hortaleza,https://wikidata.org/entity/Q1928529,166,VALDEFUENTES,OPERATIVO,23/02/2011,CALLE DE AMERICO CASTRO 98,50_LTS_EX
517330,21,Barajas,https://wikidata.org/entity/Q807230,215,CORRALEJOS,OPERATIVO,24/02/2011,CALLE DE BRIONES 12,50_LTS_EX
517533,7,Chamberí,https://wikidata.org/entity/Q1763370,75,RIOS ROSAS,OPERATIVO,24/02/2011,CALLE DE CRISTOBAL BORDIU 65,50_LTS_EX
517549,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,81,EL PARDO,OPERATIVO,24/02/2011,CALLE DE SAN PACIANO 3,50_LTS_EX
517879,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,84,EL PILAR,OPERATIVO,25/02/2011,PLAZA DE RIBADEO 10,50_LTS_EX
517923,10,Latina,https://wikidata.org/entity/Q794954,106,CUATRO VIENTOS,OPERATIVO,25/02/2011,AVENIDA DE LA PESETA 15A,50_LTS_EX
518042,11,Carabanchel,https://wikidata.org/entity/Q1001991,116,BUENAVISTA,OPERATIVO,26/02/2011,CALLE DE LA DOBLA 1,50_LTS_EX
518165,2,Arganzuela,https://wikidata.org/entity/Q2000929,23,CHOPERA,OPERATIVO,28/02/2011,PASEO DE LA CHOPERA 6,50_LTS_EX
518213,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,88,EL GOLOSO,OPERATIVO,28/02/2011,AVENIDA DEL MONASTERIO DE SILOS 82K,50_LTS_EX
518260,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,87,MIRASIERRA,OPERATIVO,28/02/2011,CALLE DE LA COSTA BRAVA 41,50_LTS_EX
518267,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,87,MIRASIERRA,OPERATIVO,28/02/2011,CALLE DE MARBELLA 83,50_LTS_EX
518417,8,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196,85,LA PAZ,OPERATIVO,02/03/2011,CALLE DEL ARZOBISPO MORCILLO 66,50_LTS_EX
518494,9,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682,91,CASA DE CAMPO,OPERATIVO,04/03/2011,PASEO DEL REY 26,50_LTS_EX
