id_local,desc_distrito_local,desc_barrio_local,direccion,id_direccion,Cod_Postal,coordenada_x_local,coordenada_y_local,id_coordenadas,desc_situacion_local,rotulo,desc_periodo_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_es,mesas_ra
270181168,VILLAVERDE,SAN-ANDRES,15 AVENIDA ESPINELA,15-AVENIDA-ESPINELA,28021,439751.54,4466279.52,439751.54-4466279.52,Abierto,DAKAR II,Anual,Abierta,"22,68","22,68",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,7,7
270496054,SALAMANCA,GUINDALERA,11 CALLE MARIA TERESA,11-CALLE-MARIA-TERESA,28028,443275.58,4476374.5,443275.58-4476374.5,Abierto,VILLALOBILLOS CERVECERIA RESTAURANTE,Anual,Abierta,"15,43","15,43",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,8,8
270137768,MONCLOA-ARAVACA,VALDEZARZA,31 CALLE VALDERREY,31-CALLE-VALDERREY,28035,438992.62,4479975.56,438992.62-4479975.56,Abierto,BAR 988,Estacional,Abierta,"51,84","10,74",Plaza peatonal,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,4
270403317,CIUDAD-LINEAL,VENTAS,7 CALLE CIPRIANO SANCHO,7-CALLE-CIPRIANO-SANCHO,28017,444459.57,4475875.48,444459.57-4475875.48,Abierto,EL MONTERO DE CAZORLA,Anual,Abierta,"51,55","51,55",Acera,10:00:00,1:00:00,10:00:00,12:00:00,10:00:00,1:30:00,10:00:00,12:00:00,4,10
270497287,SAN-BLAS-CANILLEJAS,AMPOSTA,3 CALLE SILLERIA,3-CALLE-SILLERIA,28037,447222.56,4475078.44,447222.56-4475078.44,Abierto,BAR SANABRIA I,Anual,Abierta,"19,44","19,44",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,6,6
280007780,CENTRO,PALACIO,4 COSTANILLA SAN ANDRES,4-COSTANILLA-SAN-ANDRES,28005,439609.6,4473901.53,439609.6-4473901.53,Abierto,RÓTULO NO INFORMADO,Anual,Abierta,"28,67","28,67",Acera,10:00:00,0:30:00,10:00:00,23:00:00,10:00:00,2:00:00,10:00:00,23:00:00,13,13
270052846,CENTRO,SOL,14 CALLE CARRETAS,14-CALLE-CARRETAS,28012,440312.59,4474035.53,440312.59-4474035.53,Abierto,CAFE & TAPAS,Anual,Abierta,"71,05","71,05",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,20,20
270549995,CENTRO,SOL,14 CALLE CARRETAS,14-CALLE-CARRETAS,28012,440302.59,4474035.53,440302.59-4474035.53,Abierto,LA SUREÑA,Anual,Abierta,"39,78","39,78",Plaza peatonal,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,17,17
90000626,MONCLOA-ARAVACA,ARGUELLES,10 CUESTA SAN VICENTE,10-CUESTA-SAN-VICENTE,28008,439399.6,4474770.54,439399.6-4474770.54,Abierto,"LAS DELICIAS DEL JAMON,",Anual,Abierta,"16,79","16,79",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,10,10
270443174,PUENTE-DE-VALLECAS,PORTAZGO,240 AVENIDA ALBUFERA,240-AVENIDA-ALBUFERA,28038,445089.55,4471263.47,445089.55-4471263.47,Abierto,PANISIMO,Anual,Abierta,"13,06","13,06",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6
270032738,LATINA,ALUCHE,5 CALLE QUERO,5-CALLE-QUERO,28024,435481.62,4471598.56,435481.62-4471598.56,Abierto,LA MUÑOZA,Anual,Abierta,"70,2","31,2",Calle peatonal,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,23,19
50000901,CHAMARTIN,NUEVA-ESPANA,13 CALLE JUAN HURTADO DE MENDOZA,13-CALLE-JUAN-HURTADO-DE-MENDOZA,28036,441764.6,4479098.53,441764.6-4479098.53,Abierto,EL OLVIDO,Anual,Abierta,"68,85","68,85",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,24,17
280042131,LATINA,LUCERO,12 CALLE ALVERJA,12-CALLE-ALVERJA,28011,436041.62,4472821.56,436041.62-4472821.56,Abierto,EL RINCÓN DE TONI,Anual,Abierta,"8,16","8,16",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:30:00,10:00:00,0:00:00,6,6
280057680,PUENTE-DE-VALLECAS,SAN-DIEGO,27 CALLE PUERTO DE ARLABAN,27-CALLE-PUERTO-DE-ARLABAN,28053,443516.56,4471039.49,443516.56-4471039.49,Abierto,EL PANCIPELAO,Anual,Abierta,"110,38","110,38",Plaza con bandas permanentes de circulación rodada,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,0:00:00,34,34
40001888,SALAMANCA,CASTELLANA,10 CALLE DIEGO DE LEON,10-CALLE-DIEGO-DE-LEON,28006,441893.59,4476251.52,441893.59-4476251.52,Abierto,DE PARTIDA,Anual,Abierta,"49,75","35,5",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,18,14
270241883,SALAMANCA,LISTA,58 CALLE DIEGO DE LEON,58-CALLE-DIEGO-DE-LEON,28006,442580.58,4476201.51,442580.58-4476201.51,Abierto,TABERNA DEL PUERTO,Anual,Abierta,"43,58","43,58",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,12,12
50000876,CHAMARTIN,CASTILLA,260 PASEO CASTELLANA,260-PASEO-CASTELLANA,28046,441757.61,4480404.53,441757.61-4480404.53,Abierto,CASA NEMESIO,Anual,Abierta,"57,59","57,59",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,18,18
270091386,CHAMARTIN,HISPANOAMERICA,1 CALLE VICTOR DE LA SERNA,1-CALLE-VICTOR-DE-LA-SERNA,28016,442831.59,4478164.51,442831.59-4478164.51,Cerrado,CAFETERIA LIMA,Anual,Abierta,"25,6","25,6",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,7,7
280048252,FUENCARRAL-EL-PARDO,PENA-GRANDE,42 CALLE PICO BALAITUS,42-CALLE-PICO-BALAITUS,28035,438910.63,4481777.57,438910.63-4481777.57,Abierto,BARVENTU,Anual,Abierta,"40,44","40,44",Superficie en parcela privada,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,16,16
270069438,SALAMANCA,RECOLETOS,62 CALLE VELAZQUEZ,62-CALLE-VELAZQUEZ,28001,442008.58,4475508.51,442008.58-4475508.51,Abierto,HOTEL BLESS,Anual,Abierta,"4,94","4,94",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,1,1
140000655,MORATALAZ,MEDIA-LEGUA,15 CALLE ALCALDE GARRIDO JUARISTI,15-CALLE-ALCALDE-GARRIDO-JUARISTI,28030,444307.57,4473970.48,444307.57-4473970.48,Abierto,BAR LOS ALAMOS,Anual,Abierta,"25,92","25,92",Acera,10:00:00,0:00:00,10:00:00,23:00:00,10:00:00,1:00:00,10:00:00,23:00:00,8,8
280007606,CENTRO,PALACIO,1 CALLE CAVA ALTA,1-CALLE-CAVA-ALTA,28005,439926.59,4473744.53,439926.59-4473744.53,Abierto,CAFETERIA CANTALEJO,Anual,Abierta,"30,42","30,42",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,13,13
280011539,CENTRO,SOL,5 PLAZA CARMEN,5-PLAZA-CARMEN,28013,440370.59,4474495.53,440370.59-4474495.53,Abierto,LA CARMEN,Anual,Abierta,"98,22","98,22",Plaza peatonal,10:00:00,0:30:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,28,28
270039772,CENTRO,EMBAJADORES,13 PLAZA CASCORRO,13-PLAZA-CASCORRO,28005,439972.59,4473512.53,439972.59-4473512.53,Abierto,BAR LA RIBERA,Anual,Abierta,"45,72","45,72",Acera,10:00:00,0:00:00,10:00:00,23:00:00,10:00:00,1:00:00,10:00:00,23:00:00,13,13
270539695,CENTRO,EMBAJADORES,16 CALLE CASINO,16-CALLE-CASINO,28005,440145.59,4473139.53,440145.59-4473139.53,Abierto,RESTAURANTE GIBRALTAR,Anual,Abierta,"26,46","26,46",Acera,10:00:00,1:00:00,10:00:00,23:00:00,10:00:00,2:30:00,10:00:00,23:00:00,9,9
280007783,CENTRO,PALACIO,10 COSTANILLA SAN ANDRES,10-COSTANILLA-SAN-ANDRES,28005,439598.6,4473837.53,439598.6-4473837.53,Abierto,BAR LA QUINTERIA,Anual,Abierta,"16,74","16,74",Plaza peatonal,10:00:00,0:00:00,10:00:00,23:00:00,10:00:00,1:00:00,10:00:00,23:00:00,6,6
10002435,CENTRO,SOL,1 PLAZA MAYOR,1-PLAZA-MAYOR,28012,440050.59,4474068.53,440050.59-4474068.53,Abierto,SANTA MARTA,Anual,Abierta,"43,64","43,64",Plaza peatonal,10:00:00,1:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,16,16
270053066,CENTRO,SOL,2 PLAZA MAYOR,2-PLAZA-MAYOR,28012,440031.59,4474062.53,440031.59-4474062.53,Abierto,CERVECERIA  PLAZA MAYOR,Anual,Abierta,"93,49","93,49",Plaza peatonal,10:00:00,1:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,27,27
270039135,CENTRO,PALACIO,12 COSTANILLA SAN ANDRES,12-COSTANILLA-SAN-ANDRES,28005,439595.6,4473815.53,439595.6-4473815.53,Abierto,MUSA LATINA,Anual,Abierta,"31,5","31,5",Plaza peatonal,10:00:00,0:00:00,10:00:00,23:00:00,10:00:00,1:00:00,10:00:00,23:00:00,10,10
10003016,CENTRO,PALACIO,16 COSTANILLA SAN ANDRES,16-COSTANILLA-SAN-ANDRES,28005,439605.6,4473780.53,439605.6-4473780.53,Abierto,RESTAURANTE VIVA LA VIDA,Anual,Abierta,"31,86","31,86",Plaza peatonal,10:00:00,0:00:00,10:00:00,23:00:00,10:00:00,1:00:00,10:00:00,23:00:00,9,9
280010584,CENTRO,UNIVERSIDAD,14 CALLE SAN ANDRES,14-CALLE-SAN-ANDRES,28004,440312.6,4475355.53,440312.6-4475355.53,Abierto,TABERNA BAZTAN,Anual,Abierta,"25,92","25,92",Plaza peatonal,10:00:00,0:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,8,8
280022636,CHAMARTIN,HISPANOAMERICA,30 CALLE DOCTOR FLEMING,30-CALLE-DOCTOR-FLEMING,28036,441737.6,4478810.52,441737.6-4478810.52,Abierto,RÓTULO NO INFORMADO,Anual,Abierta,"55,96","55,96",Otros,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,17,17
50000908,CHAMARTIN,CASTILLA,28 AVENIDA BURGOS,28-AVENIDA-BURGOS,28036,442786.61,4481095.52,442786.61-4481095.52,Abierto,KARRAKELA,Estacional,Abierta,"26,4","26,4",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,13,13
270538489,CHAMARTIN,NUEVA-ESPANA,47 AVENIDA ALBERTO ALCOCER,47-AVENIDA-ALBERTO-ALCOCER,28016,442469.6,4478910.52,442469.6-4478910.52,Abierto,CERVECERIA EL ENFRADOR,Anual,Abierta,"63,56","15,3",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,31,6
270043168,CENTRO,CORTES,10 PLAZA ANGEL,10-PLAZA-ANGEL,28012,440454.59,4473963.53,440454.59-4473963.53,Abierto,CAFE CENTRAL,Anual,Abierta,"35,64","35,64",Plaza peatonal,10:00:00,0:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,11,11
270022337,CENTRO,PALACIO,49 CALLE MAYOR,49-CALLE-MAYOR,28013,439849.59,4474131.53,439849.59-4474131.53,Abierto,CASA EDUARDO,Anual,Abierta,"28,23","28,23",Acera,10:00:00,0:30:00,10:00:00,23:00:00,10:00:00,2:00:00,10:00:00,23:00:00,12,12
270307681,CENTRO,SOL,15 CALLE CAVA DE SAN MIGUEL,15-CALLE-CAVA-DE-SAN-MIGUEL,28005,439925.59,4474076.53,439925.59-4474076.53,Abierto,CAFE ZARRA BAR,Anual,Abierta,80,80,Plaza peatonal,10:00:00,1:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,25,25
10002297,CENTRO,SOL,6 CALLE ARENAL,6-CALLE-ARENAL,28013,440156.59,4474286.53,440156.59-4474286.53,Abierto,TACO BELL,Anual,Abierta,"9,84","9,84",Plaza peatonal,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,6,6
280009276,CENTRO,CORTES,3 PLAZA SANTA ANA,3-PLAZA-SANTA-ANA,28012,440541.59,4474052.53,440541.59-4474052.53,Abierto,RESTAURANTE VIÑA P TABERNA,Anual,Abierta,54,54,Plaza peatonal,10:00:00,0:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,20,20
270244967,CENTRO,SOL,7 CALLE MESONERO ROMANOS,7-CALLE-MESONERO-ROMANOS,28013,440229.59,4474569.53,440229.59-4474569.53,Abierto,BAR RESTAURANTE,Anual,Abierta,"57,18","57,18",Acera,10:00:00,0:30:00,10:00:00,23:00:00,10:00:00,2:00:00,10:00:00,23:00:00,16,0
280011400,CENTRO,SOL,42 CALLE MONTERA,42-CALLE-MONTERA,28013,440470.59,4474535.53,440470.59-4474535.53,Abierto,PRIORITE,Anual,Suspension temporal,"61,92","61,92",Calle peatonal,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,18,18
270537311,ARGANZUELA,LEGAZPI,7 CALLE EROS,7-CALLE-EROS,28045,442446.57,4471612.5,442446.57-4471612.5,Abierto,GINOS-VIPS,Anual,Abierta,"39,03","39,03",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,15,15
280007538,CENTRO,PALACIO,1 CALLE CONDE,1-CALLE-CONDE,28005,439715.6,4473948.53,439715.6-4473948.53,Abierto,CANTINA MOCTEZUMA,Anual,Abierta,"17,64","17,64",Calle peatonal,9:00:00,23:30:00,9:00:00,23:00:00,9:00:00,1:30:00,9:00:00,23:00:00,6,6
270038638,CENTRO,PALACIO,6 PLAZA PUERTA CERRADA,6-PLAZA-PUERTA-CERRADA,28005,439869.59,4473908.53,439869.59-4473908.53,Abierto,CERVECERIA 100 MONTADITOS,Anual,Abierta,"26,4","26,46",Acera,10:00:00,0:30:00,10:00:00,23:00:00,10:00:00,2:00:00,10:00:00,23:00:00,11,11
270537018,CENTRO,SOL,6 CALLE VICTORIA,6-CALLE-VICTORIA,28012,440447.59,4474173.53,440447.59-4474173.53,Abierto,O´REILLYS,Anual,Abierta,"7,92","7,92",Calle peatonal,9:00:00,23:30:00,9:00:00,23:00:00,9:00:00,0:30:00,9:00:00,23:00:00,3,3
270220224,CENTRO,SOL,5 CALLE ESPOZ Y MINA,5-CALLE-ESPOZ-Y-MINA,28012,440432.59,4474174.53,440432.59-4474174.53,Abierto,BAR EL  ROCIO,Anual,Abierta,"2,88","2,88",Calle peatonal,10:00:00,0:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,2,2
280007843,CENTRO,PALACIO,2 CALLE AGUILA,2-CALLE-AGUILA,28005,439586.59,4473524.53,439586.59-4473524.53,Abierto,VIUDA DE VACAS,Anual,Abierta,"4,42","4,42",Acera,9:00:00,23:30:00,9:00:00,23:00:00,9:00:00,1:00:00,9:00:00,23:00:00,1,3
270511620,SALAMANCA,CASTELLANA,10 CALLE LOPEZ DE HOYOS,10-CALLE-LOPEZ-DE-HOYOS,28006,441724.59,4476484.52,441724.59-4476484.52,Abierto,LA DOMA,Anual,Abierta,"11,88","11,88",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,6,6
270531592,CENTRO,SOL,4 CALLE ALCALA,4-CALLE-ALCALA,28014,440467.59,4474291.53,440467.59-4474291.53,Abierto,TOMMY MEL'S,Anual,Abierta,"19,44","19,44",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6
285001306,CENTRO,PALACIO,8 CALLE ROLLO,8-CALLE-ROLLO,28005,439645.6,4473950.53,439645.6-4473950.53,Abierto,BAR GASTRONOMICO KORGUI,Anual,Abierta,"41,56","41,56",Calle peatonal,9:00:00,23:30:00,9:00:00,23:00:00,9:00:00,1:00:00,9:00:00,23:00:00,12,12
280011958,CENTRO,SOL,1 PLAZA SAN GINES,1-PLAZA-SAN-GINES,28013,440014.59,4474238.53,440014.59-4474238.53,Abierto,PIZZA MALATESTA,Anual,Abierta,"5,76","5,76",Calle peatonal,10:00:00,0:30:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,4,4
10002975,CENTRO,UNIVERSIDAD,56 CALLE SAN BERNARDO,56-CALLE-SAN-BERNARDO,28015,440002.6,4475195.53,440002.6-4475195.53,Abierto,RESTAURANTE PADRON,Anual,Abierta,"18,72","18,72",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,8,8
270420246,CENTRO,SOL,17 CALLE CAVA DE SAN MIGUEL,17-CALLE-CAVA-DE-SAN-MIGUEL,28005,439914.59,4474065.53,439914.59-4474065.53,Abierto,RINCÓN DE LA CAVA,Anual,Abierta,"16,38","16,38",Acera,10:00:00,0:30:00,10:00:00,23:00:00,10:00:00,2:00:00,10:00:00,23:00:00,7,7
280011940,CENTRO,SOL,7 PLAZA MAYOR,7-PLAZA-MAYOR,28012,439937.59,4474057.53,439937.59-4474057.53,Abierto,DON CALAMAR,Anual,Abierta,75,70,Plaza peatonal,10:00:00,1:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,25,25
270202932,CENTRO,SOL,13 CALLE CAVA DE SAN MIGUEL,13-CALLE-CAVA-DE-SAN-MIGUEL,28005,439924.59,4474083.53,439924.59-4474083.53,Abierto,BAR TINEO,Anual,Abierta,98,90,Plaza peatonal,10:00:00,1:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,30,30
270079591,SALAMANCA,LISTA,90 CALLE CONDE DE PEÑALVER,90-CALLE-CONDE-DE-PENALVER,28006,442767.58,4476126.5,442767.58-4476126.5,Abierto,CAFETERIA J.M.,Anual,Abierta,"31,31","31,31",Acera,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,8:00:00,0:00:00,10,0
170001383,VILLAVERDE,LOS-ANGELES,27 CALLE EL HUESPED DEL SEVILLANO,27-CALLE-EL-HUESPED-DEL-SEVILLANO,28041,440564.54,4467559.51,440564.54-4467559.51,Abierto,BAR MONSERRAT,Anual,Abierta,"35,64","35,64",Calle peatonal,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,11,11
270278858,SALAMANCA,GUINDALERA,50 AVENIDA BRUSELAS,50-AVENIDA-BRUSELAS,28028,443756.58,4476620.49,443756.58-4476620.49,Abierto,BAR CAFETERIA ELISABETH,Anual,Abierta,"53,48","53,48",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,20,20
270266429,SALAMANCA,GUINDALERA,6 CALLE DOCTOR GOMEZ ULLA,6-CALLE-DOCTOR-GOMEZ-ULLA,28028,443340.58,4475605.5,443340.58-4475605.5,Abierto,EL RINCON DE JAEN II,Anual,Abierta,"31,92","31,92",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,9,9
280022758,CHAMARTIN,NUEVA-ESPANA,1 CALLE GENERAL GALLEGOS,1-CALLE-GENERAL-GALLEGOS,28036,441803.6,4479168.53,441803.6-4479168.53,Abierto,CRICKET CAFE BAR,Anual,Abierta,"15,25","15,25",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,2,2
270080736,SALAMANCA,LISTA,43 CALLE CONDE DE PEÑALVER,43-CALLE-CONDE-DE-PENALVER,28006,442695.58,4475591.5,442695.58-4475591.5,Abierto,CAFETERIA VALOR,Anual,Abierta,"32,54","32,54",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,18,18
270140469,LATINA,PUERTA-DEL-ANGEL,168 PASEO EXTREMADURA,168-PASEO-EXTREMADURA,28011,437199.61,4473469.55,437199.61-4473469.55,Abierto,LA BRASA,Anual,Abierta,"63,1",1,Calle peatonal,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,1:30:00,10:00:00,0:00:00,12,12
270307127,VILLA-DE-VALLECAS,SANTA-EUGENIA,15 CALLE ZAZUAR,15-CALLE-ZAZUAR,28031,448471.53,4470335.41,448471.53-4470335.41,Abierto,CHURRERIA LA NUEVA,Anual,Abierta,"100,44","100,44",Superficie en parcela privada,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,31,31
270083495,SALAMANCA,CASTELLANA,35 CALLE DIEGO DE LEON,35-CALLE-DIEGO-DE-LEON,28006,442272.59,4476266.51,442272.59-4476266.51,Abierto,TANTEO,Anual,Abierta,"14,94","14,94",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,6,6
280011503,CENTRO,SOL,3 CALLE ESPOZ Y MINA,3-CALLE-ESPOZ-Y-MINA,28012,440434.59,4474184.53,440434.59-4474184.53,Abierto,LA RIA,Anual,Abierta,"4,68","4,68",Calle peatonal,10:00:00,0:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,2,2
280072416,CIUDAD-LINEAL,QUINTANA,45 CALLE HERMANOS DE PABLO,45-CALLE-HERMANOS-DE-PABLO,28027,445161.57,4476555.47,445161.57-4476555.47,Abierto,LA TAPILLA SIXTINA,Anual,Abierta,"11,22","11,22",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,7,7
270173811,CIUDAD-LINEAL,CONCEPCION,5 PLAZA VIRGEN DEL ROMERO,5-PLAZA-VIRGEN-DEL-ROMERO,28027,444742.58,4476678.48,444742.58-4476678.48,Abierto,BAR,Anual,Abierta,"106,59","106,59",Plaza peatonal,10:00:00,1:00:00,10:00:00,12:00:00,10:00:00,1:30:00,10:00:00,12:00:00,22,12
285013038,BARAJAS,CORRALEJOS,8 CALLE BAHIA DE PALMA,8-CALLE-BAHIA-DE-PALMA,28042,449843.58,4479354.41,449843.58-4479354.41,Abierto,GASTROBAR  TUTIPLEN,Anual,Abierta,"8,41","8,41",Acera,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,4,4
280059432,PUENTE-DE-VALLECAS,PALOMERAS-SURESTE,2 CALLE TORREMOLINOS,2-CALLE-TORREMOLINOS,28018,445533.54,4470642.46,445533.54-4470642.46,Abierto,CAFETERIA BLANCO Y NEGRO CERVECERIA,Anual,Abierta,"65,36","32,8",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,20,10
270183264,VILLAVERDE,LOS-ANGELES,3 CALLE LAZCANO,3-CALLE-LAZCANO,28041,441027.54,4467005.51,441027.54-4467005.51,Abierto,GRAYMAR,Anual,Abierta,"105,26","105,26",Acera,8:00:00,1:30:00,8:00:00,1:00:00,8:00:00,1:30:00,8:00:00,1:00:00,18,18
270540810,FUENCARRAL-EL-PARDO,EL-GOLOSO,15 CALLE MONASTERIO DE OSEIRA,15-CALLE-MONASTERIO-DE-OSEIRA,28049,440960.64,4484590.56,440960.64-4484590.56,Abierto,BAR-RESTAURANTE LA GLORIA,Anual,Abierta,"39,13","9,97",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,14,5
40002569,SALAMANCA,FUENTE-DEL-BERRO,33 PASEO MARQUES DE ZAFRA,33-PASEO-MARQUES-DE-ZAFRA,28028,443638.58,4475240.49,443638.58-4475240.49,Abierto,CERVECERIA LA CONSERVA,Anual,Abierta,"10,8","10,8",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,5,5
270058236,ARGANZUELA,PALOS-DE-MOGUER,3 CALLE ANCORA,3-CALLE-ANCORA,28045,441186.58,4472733.52,441186.58-4472733.52,Abierto,BAR SANTAMARIA,Anual,Abierta,"27,6","27,6",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,9,9
20000407,ARGANZUELA,PALOS-DE-MOGUER,28 CALLE MENDEZ ALVARO,28-CALLE-MENDEZ-ALVARO,28045,441690.58,4472539.52,441690.58-4472539.52,Abierto,RAFAEL HOTELES,Anual,Abierta,"17,47","17,47",Acera,10:00:00,1:00:00,10:00:00,0:00:00,10:00:00,2:30:00,10:00:00,0:00:00,6,6
270032639,FUENCARRAL-EL-PARDO,EL-PILAR,1 CALLE PUERTO DE MASPALOMAS,1-CALLE-PUERTO-DE-MASPALOMAS,28029,439430.63,4481003.56,439430.63-4481003.56,Abierto,OLÉ TÚ,Anual,Abierta,"106,57","106,57",Superficie en parcela privada,9:00:00,1:00:00,9:00:00,0:00:00,9:00:00,2:30:00,9:00:00,0:00:00,22,22
40001219,SALAMANCA,LISTA,94 CALLE CONDE DE PEÑALVER,94-CALLE-CONDE-DE-PENALVER,28006,442768.58,4476151.5,442768.58-4476151.5,Abierto,SOBRE VINO,Anual,Abierta,"34,32","34,32",Acera,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,12,5
270532105,CENTRO,EMBAJADORES,42 CALLE LAVAPIES,42-CALLE-LAVAPIES,28012,440398.59,4473479.53,440398.59-4473479.53,Abierto,BAISAKHI,Anual,Abierta,"14,4","14,4",Acera,10:00:00,0:30:00,10:00:00,23:00:00,10:00:00,2:00:00,10:00:00,23:00:00,5,5
280012033,CENTRO,SOL,1 TRAVESIA TRUJILLOS,1-TRAVESIA-TRUJILLOS,28013,440003.59,4474440.53,440003.59-4474440.53,Abierto,URBAN MADRID CAFE,Anual,Abierta,"53,1","53,1",Plaza peatonal,10:00:00,0:03:00,10:00:00,23:00:00,10:00:00,2:00:00,10:00:00,23:00:00,15,15
270039696,CENTRO,CORTES,2 PLAZA SANTA ANA,2-PLAZA-SANTA-ANA,28012,440523.59,4474050.53,440523.59-4474050.53,Abierto,LA BOMBILLA,Anual,Abierta,66,66,Plaza con bandas permanentes de circulación rodada,10:00:00,0:00:00,10:00:00,23:00:00,10:00:00,1:30:00,10:00:00,23:00:00,24,24
